entity,country,year,daily_calorie_supply_per_person_that_comes_from_animal_protein,daily_calorie_supply_per_person_that_comes_from_vegetal_protein,daily_calorie_supply_per_person_from_fat,daily_calorie_supply_per_person_from_carbohydrates,total_calories,pct_cals_from_carbs,underweight,healthy_weight,overweight_or_obese
Saint Lucia,LCA,2004,227.45294,129.64421,729.69525,1542.0156,2628.808,58.658357704328346,4.800000000000001,49.85,45.349999999999994
Saint Lucia,LCA,2005,222.42888,134.75821,748.363,1541.09,2646.64009,58.22816656570784,4.550000000000001,49.2,46.2
Saint Lucia,LCA,2006,211.31694,133.97534,754.565,1555.2283,2655.08558,58.57544900680753,4.4,48.45,47.1
Saint Lucia,LCA,2007,216.06696,131.79962,750.0949,1529.3038,2627.2652799999996,58.208960154948656,4.2,47.7,48.1
Saint Lucia,LCA,2008,214.02315,131.5171,723.62115,1552.8069,2621.9683,59.22294712716397,4.050000000000001,46.900000000000006,49.05
Saint Lucia,LCA,2009,213.05998,133.73483,722.6508,1592.216,2661.66161,59.8203766405903,3.9000000000000004,46.15,49.95
Saint Lucia,LCA,2010,236.0662,150.67117,693.5894,1513.5616,2593.8883699999997,58.35106928676349,3.8,45.400000000000006,50.8
Saint Lucia,LCA,2011,236.91035,153.43376,662.01306,1566.5361,2618.89327,59.81672174063054,3.5999999999999996,44.7,51.65
Saint Lucia,LCA,2012,227.81499,160.30241,635.3302,1574.2672,2597.7147999999997,60.60200296044817,3.5,44,52.5
Saint Lucia,LCA,2013,230.4241,147.14986,644.4455,1543.8035,2565.82296,60.1679665381122,3.4000000000000004,43.2,53.400000000000006
Saint Lucia,LCA,2014,249.46002,148.5881,731.01154,1479.7314,2608.7910599999996,56.720962544236876,3.3,42.45,54.3
Saint Vincent and the Grenadines,VCT,1975,70.85171,105.88949,471.09735,1400.6516,2048.4901499999996,68.37482718674532,11.3,63.65,25.1
Saint Vincent and the Grenadines,VCT,1976,75.20887,106.51504,474.066,1423.5316,2079.3215099999998,68.46135112602188,11.05,63.4,25.55
Saint Vincent and the Grenadines,VCT,1977,73.66997,111.860954,485.48618,1434.5024,2105.519504,68.13056812225095,10.8,63.099999999999994,26.1
Saint Vincent and the Grenadines,VCT,1978,74.39069,114.08312,479.41183,1410.8423,2078.7279399999998,67.87046408776321,10.6,62.75,26.65
Saint Vincent and the Grenadines,VCT,1979,71.62101,129.88326,496.32355,1507.119,2204.94682,68.35171652802038,10.350000000000001,62.400000000000006,27.25
Saint Vincent and the Grenadines,VCT,1980,69.338326,130.07042,490.6109,1549.815,2239.8346460000002,69.19327740410351,10.149999999999999,62.05,27.799999999999997
Saint Vincent and the Grenadines,VCT,1981,68.696686,137.61739,500.41245,1604.3196,2311.046126,69.41962697978622,9.95,61.65,28.400000000000002
Saint Vincent and the Grenadines,VCT,1982,81.75797,127.204025,500.4026,1554.5153,2263.879895,68.66597929657394,9.7,61.25,29.05
Saint Vincent and the Grenadines,VCT,1983,77.44248,130.47293,514.3709,1536.7657,2259.05201,68.0270172265755,9.5,60.800000000000004,29.7
Saint Vincent and the Grenadines,VCT,1984,91.76249,125.54194,509.9717,1551.706,2278.98213,68.08767737024775,9.350000000000001,60.4,30.3
Saint Vincent and the Grenadines,VCT,1985,89.21921,124.096825,531.0118,1520.8424,2265.170235,67.14031362856929,9.149999999999999,59.95,31
Saint Vincent and the Grenadines,VCT,1986,90.17827,122.072426,524.2177,1533.0681,2269.5364959999997,67.54983243063037,8.9,59.45,31.650000000000002
Saint Vincent and the Grenadines,VCT,1987,109.348145,117.73037,551.2068,1500.2753,2278.5606150000003,65.84311561094897,8.7,58.95,32.35
Saint Vincent and the Grenadines,VCT,1988,104.50107,120.15522,545.93884,1494.4855,2265.08063,65.97935103087258,8.5,58.4,33.1
Saint Vincent and the Grenadines,VCT,1989,108.09159,108.9679,548.0495,1434.2518,2199.3607899999997,65.21221104428257,8.3,57.900000000000006,33.8
Saint Vincent and the Grenadines,VCT,1990,124.06268,105.01746,618.23987,1390.3392,2237.65921,62.13364366596288,8.05,57.35,34.6
Saint Vincent and the Grenadines,VCT,1991,123.62334,106.581085,619.12195,1416.9099,2266.236275,62.522602591382494,7.85,56.8,35.35
Saint Vincent and the Grenadines,VCT,1992,133.26056,100.64167,624.22253,1387.0469,2245.17166,61.77910244956504,7.6,56.2,36.2
Saint Vincent and the Grenadines,VCT,1993,125.86806,117.16259,608.40344,1483.6445,2335.07859,63.537240517459416,7.35,55.6,37
Saint Vincent and the Grenadines,VCT,1994,118.60905,113.87075,502.0131,1472.6057,2207.0986000000003,66.72133723432201,7.2,55.05,37.8
Saint Vincent and the Grenadines,VCT,1995,124.961334,112.17389,555.60126,1408.1416,2200.878084,63.98089972529346,6.95,54.5,38.55
Saint Vincent and the Grenadines,VCT,1996,127.898094,112.93129,535.2331,1424.5481,2200.610584,64.73422014587565,6.75,53.900000000000006,39.3
Saint Vincent and the Grenadines,VCT,1997,134.63855,108.14175,541.32294,1402.5447,2186.64794,64.14131302728138,6.55,53.3,40.15
Saint Vincent and the Grenadines,VCT,1998,129.55045,113.243126,533.4307,1470.2877,2246.5119760000002,65.44757898944759,6.4,52.65,40.95
Saint Vincent and the Grenadines,VCT,1999,134.93251,120.344185,568.57513,1514.0309,2337.882725,64.76077195018412,6.199999999999999,52,41.85
Saint Vincent and the Grenadines,VCT,2000,131.6129,125.5408,533.42505,1579.4403,2370.01905,66.64251496206329,6,51.35,42.6
Saint Vincent and the Grenadines,VCT,2001,124.674225,123.343864,554.7053,1548.2219,2350.9452890000002,65.85529264522157,5.85,50.7,43.4
Saint Vincent and the Grenadines,VCT,2002,159.1074,133.10349,613.78564,1623.9595,2529.95603,64.18923810308277,5.65,50.05,44.3
Saint Vincent and the Grenadines,VCT,2003,160.47385,136.4906,627.6123,1638.9183,2563.49505,63.93296136850353,5.449999999999999,49.4,45.150000000000006
Saint Vincent and the Grenadines,VCT,2004,168.63783,138.16997,657.914,1660.0815,2624.8033,63.245939229046236,5.2,48.7,46.099999999999994
Saint Vincent and the Grenadines,VCT,2005,172.0172,142.67972,670.68616,1719.7343,2705.11738,63.573370705266775,5,48,47
Saint Vincent and the Grenadines,VCT,2006,179.73169,138.6524,677.4563,1742.7793,2738.61969,63.63714196475379,4.8,47.3,47.95
Saint Vincent and the Grenadines,VCT,2007,189.68495,142.36205,679.57324,1773.4677,2785.08794,63.67726040277206,4.6,46.55,48.9
Saint Vincent and the Grenadines,VCT,2008,194.26427,145.6982,696.1861,1797.1619,2833.3104700000004,63.42975537022597,4.35,45.849999999999994,49.8
Saint Vincent and the Grenadines,VCT,2009,198.17099,146.45523,715.2194,1790.9113,2850.75692,62.82230825909914,4.15,45.2,50.7
Saint Vincent and the Grenadines,VCT,2010,239.48932,172.21794,774.6208,1739.2971,2925.62516,59.450442379980075,4,44.55,51.45
Saint Vincent and the Grenadines,VCT,2011,223.8347,185.00255,715.4452,1821.1613,2945.4437500000004,61.829776922407696,3.8,43.95,52.3
Saint Vincent and the Grenadines,VCT,2012,227.18745,183.7575,711.4654,1843.9037,2966.31405,62.16144578487906,3.6500000000000004,43.3,53.05
Saint Vincent and the Grenadines,VCT,2013,226.7599,184.76732,700.2561,1882.6871,2994.47042,62.87212214305327,3.5,42.65,53.85
Saint Vincent and the Grenadines,VCT,2014,226.62912,167.32245,788.583,1810.8335,2993.36807,60.49484920175553,3.3499999999999996,42.05,54.65
Samoa,WSM,1975,94.13735,120.39467,822.46674,1298.9299,2335.92866,55.60657404665774,1.4,41.65,56.95
Samoa,WSM,1976,95.18561,122.59568,794.2193,1339.7683,2351.76889,56.96853571355815,1.3499999999999999,41.2,57.45
Samoa,WSM,1977,114.179245,111.92772,849.1032,1271.7229,2346.933065,54.186585845387114,1.3,40.8,57.95
Samoa,WSM,1978,104.072945,112.818565,819.87384,1284.5897,2321.35505,55.33792428693749,1.2,40.349999999999994,58.4
Samoa,WSM,1979,118.65539,112.39839,850.923,1259.6565,2341.63328,53.79392711740072,1.15,39.9,59
Samoa,WSM,1980,111.91977,111.61708,800.4079,1275.5183,2299.4630500000003,55.47026728696509,1.0999999999999999,39.45,59.45
Samoa,WSM,1981,124.048355,110.0441,826.7669,1281.9425,2342.801855,54.718349196458185,1.05,39.05,59.900000000000006
Samoa,WSM,1982,124.848206,116.26912,828.5868,1294.209,2363.9131260000004,54.74858554510179,1,38.6,60.4
Samoa,WSM,1983,103.94786,120.98229,800.7033,1341.2056,2366.83905,56.66653167649909,0.9500000000000001,38.2,60.849999999999994
Samoa,WSM,1984,117.90347,119.12369,828.53687,1296.7,2362.2640300000003,54.89225520654437,0.9500000000000001,37.75,61.400000000000006
Samoa,WSM,1985,157.56638,120.21161,972.2614,1334.4332,2584.47259,51.632708551960306,0.9,37.25,61.900000000000006
Samoa,WSM,1986,131.99814,118.17899,916.59357,1329.0009,2495.7716,53.25010109098124,0.7999999999999999,36.65,62.45
Samoa,WSM,1987,158.58093,116.87959,978.4177,1320.6006,2574.4788200000003,51.29584247269122,0.7999999999999999,36.15,63.05
Samoa,WSM,1988,150.51689,120.67501,974.19684,1347.5088,2592.89754,51.96922667449483,0.75,35.6,63.650000000000006
Samoa,WSM,1989,156.9211,115.78045,977.9396,1281.0913,2531.73245,50.60136982484069,0.7,35,64.25
Samoa,WSM,1990,156.91228,113.304,1011.276,1218.7157,2500.20798,48.744572841496165,0.7,34.45,64.85
Samoa,WSM,1991,158.52435,107.23821,984.21576,1249.2008,2499.1791200000002,49.98444449231794,0.65,33.85,65.45
Samoa,WSM,1992,166.37439,102.913605,994.6686,1123.1543,2387.110895,47.05078018589497,0.65,33.25,66.1
Samoa,WSM,1993,167.64801,89.57339,998.22876,1028.7102,2284.16036,45.03668910531308,0.6,32.6,66.75
Samoa,WSM,1994,161.65897,97.34681,940.8727,1140.0374,2339.91588,48.72129847676404,0.6,31.95,67.4
Samoa,WSM,1995,155.81334,99.59924,941.70264,1198.5925,2395.70772,50.03083180781335,0.6,31.35,68.1
Samoa,WSM,1996,169.16936,96.06002,1014.75494,1141.874,2421.8583200000003,47.14867052999202,0.55,30.65,68.75
Samoa,WSM,1997,141.71902,106.34707,998.7376,1212.4723,2459.27599,49.302002090460775,0.55,30.049999999999997,69.44999999999999
Samoa,WSM,1998,158.81415,102.50033,1049.3817,1196.2272,2506.92338,47.716942988500904,0.55,29.450000000000003,70.05000000000001
Samoa,WSM,1999,167.17842,108.62587,1027.9067,1282.0734,2585.78439,49.581604907128394,0.5,28.9,70.6
Samoa,WSM,2000,174.4085,114.53522,1065.3944,1281.7979,2636.13602,48.62411841707622,0.5,28.3,71.25
Samoa,WSM,2001,179.81136,113.44924,1119.818,1262.8438,2675.9224000000004,47.19284086862907,0.44999999999999996,27.75,71.85
Samoa,WSM,2002,174.94687,118.23708,1083.508,1294.6997,2671.3916499999996,48.465364485211296,0.44999999999999996,27.2,72.35
Samoa,WSM,2003,177.41602,120.25243,1100.5604,1289.0294,2687.25825,47.96819955804396,0.39999999999999997,26.65,72.9
Samoa,WSM,2004,164.60733,124.63562,1117.0952,1336.4829,2742.82105,48.72658024846353,0.35,26.2,73.45
Samoa,WSM,2005,180.19656,119.43128,1162.1362,1299.7743,2761.53834,47.06703800462173,0.35,25.7,73.95
Samoa,WSM,2006,168.70549,120.88075,1126.2037,1317.5981,2733.38804,48.20384375428818,0.35,25.2,74.45
Samoa,WSM,2007,176.105,121.72188,1111.4907,1314.6155,2723.93308,48.26166654578754,0.3,24.7,74.95
Samoa,WSM,2008,182.39792,122.20928,1162.4862,1313.3395,2780.4329000000002,47.23507263922823,0.3,24.25,75.45
Samoa,WSM,2009,182.02278,121.69327,1147.6399,1307.5227,2758.8786499999997,47.393266101066104,0.3,23.799999999999997,75.9
Samoa,WSM,2010,241.42015,143.5482,1097.2798,1392.5155,2874.76365,48.43930387111998,0.3,23.4,76.30000000000001
Samoa,WSM,2011,235.10324,142.82982,1103.8613,1362.0029,2843.7972600000003,47.893811530010396,0.25,23.049999999999997,76.65
Samoa,WSM,2012,242.78651,140.51219,1124.4875,1375.0536,2882.8397999999997,47.69788456507365,0.25,22.65,77.05
Samoa,WSM,2013,238.86568,148.15111,1098.3842,1436.4238,2921.82479,49.16187325524061,0.25,22.299999999999997,77.45
Samoa,WSM,2014,255.90857,148.55336,1050.7931,1523.6119,2978.86693,51.14736360512754,0.25,21.9,77.85
Sao Tome and Principe,STP,1975,21.527628,112.692116,563.97174,1068.7329,1766.924384,60.48549160777217,13.3,73,13.65
Sao Tome and Principe,STP,1976,22.809208,127.746994,523.4539,1186.2334,1860.243502,63.76764110314844,13.25,72.9,13.85
Sao Tome and Principe,STP,1977,26.663124,136.12836,560.12787,1258.513,1981.432354,63.51531494170807,13.15,72.75,14.100000000000001
Sao Tome and Principe,STP,1978,28.823929,138.72002,558.16254,1270.0593,1995.765789,63.637692709242046,13.05,72.65,14.299999999999999
Sao Tome and Principe,STP,1979,36.403812,132.03232,568.0756,1224.5968,1961.108532,62.444111583723405,12.95,72.45,14.5
Sao Tome and Principe,STP,1980,43.422985,132.53587,580.14246,1253.8241,2009.9254150000002,62.3816232504329,12.9,72.35,14.8
Sao Tome and Principe,STP,1981,41.66112,138.2054,578.4441,1247.4866,2005.79722,62.19405369402197,12.8,72.19999999999999,15
Sao Tome and Principe,STP,1982,61.783672,125.37182,628.69305,1171.0359,1986.884442,58.93829934171884,12.75,72,15.25
Sao Tome and Principe,STP,1983,77.36539,131.51328,656.3563,1182.0358,2047.27077,57.73715022561476,12.6,71.85,15.55
Sao Tome and Principe,STP,1984,63.124176,132.10402,640.4059,1213.813,2049.447096,59.22636414323915,12.5,71.7,15.899999999999999
Sao Tome and Principe,STP,1985,66.911766,122.62605,664.44556,1171.902,2025.8853760000002,57.846411938362294,12.3,71.44999999999999,16.25
Sao Tome and Principe,STP,1986,50.467068,115.15131,609.46344,1124.8364,1899.9182179999998,59.20446413657159,12.1,71.2,16.7
Sao Tome and Principe,STP,1987,55.463284,113.77785,603.66125,1099.9209,1872.823284,58.73062928023699,11.95,70.94999999999999,17.1
Sao Tome and Principe,STP,1988,62.93937,117.78151,692.04944,1069.3923,1942.16262,55.06193400015081,11.75,70.69999999999999,17.6
Sao Tome and Principe,STP,1989,61.916603,137.54022,685.45905,1214.2566,2099.172473,57.84453710297866,11.55,70.4,18.1
Sao Tome and Principe,STP,1990,56.149887,142.12454,681.5562,1272.4521,2152.282727,59.12104780832542,11.350000000000001,70,18.6
Sao Tome and Principe,STP,1991,49.403336,149.92567,618.9552,1353.5911,2171.875306,62.32361021190229,11.2,69.7,19.1
Sao Tome and Principe,STP,1992,45.41671,154.37766,556.3058,1382.5962,2138.6963699999997,64.64668007081342,11.05,69.3,19.65
Sao Tome and Principe,STP,1993,45.05511,152.85713,552.0725,1405.466,2155.4507399999998,65.20520158117833,10.9,68.95,20.1
Sao Tome and Principe,STP,1994,54.773605,145.67114,541.8003,1441.0592,2183.304245,66.00359080967206,10.75,68.6,20.6
Sao Tome and Principe,STP,1995,57.159603,135.92499,517.689,1349.1991,2059.972693,65.49597014488191,10.6,68.25,21.05
Sao Tome and Principe,STP,1996,58.249485,140.00931,504.3318,1409.6355,2112.226095,66.73696075135366,10.5,68,21.6
Sao Tome and Principe,STP,1997,48.899998,139.7699,496.77682,1443.2214,2128.6681179999996,67.79926789883928,10.3,67.65,22.05
Sao Tome and Principe,STP,1998,45.566483,144.17064,504.83075,1465.0732,2159.641073,67.8387357193961,10.149999999999999,67.4,22.5
Sao Tome and Principe,STP,1999,48.338284,140.95767,526.3309,1446.2651,2161.891954,66.89812121850377,9.95,67.05,22.950000000000003
Sao Tome and Principe,STP,2000,48.045418,149.51332,570.71344,1532.4148,2300.6869779999997,66.60683589960321,9.8,66.8,23.45
Sao Tome and Principe,STP,2001,46.365444,149.61981,599.3724,1538.4476,2333.805254,65.9201361108942,9.6,66.5,23.9
Sao Tome and Principe,STP,2002,50.430557,150.13853,607.3,1556.0632,2363.932287,65.82520187051365,9.350000000000001,66.25,24.4
Sao Tome and Principe,STP,2003,63.207306,156.20195,616.4433,1559.7538,2395.6063560000002,65.10893561846936,9.149999999999999,65.9,24.900000000000002
Sao Tome and Principe,STP,2004,62.118008,158.28221,600.6815,1584.938,2406.019718,65.87385748099676,8.95,65.55,25.5
Sao Tome and Principe,STP,2005,62.537956,158.31958,622.02454,1597.6704,2440.552476,65.46347254202618,8.75,65.2,26.05
Sao Tome and Principe,STP,2006,62.28033,160.20973,639.1792,1588.4844,2450.15366,64.8320317999974,8.5,64.8,26.65
Sao Tome and Principe,STP,2007,63.718735,159.41197,638.3293,1548.1444,2409.604405,64.24890313063649,8.35,64.4,27.3
Sao Tome and Principe,STP,2008,63.717182,158.05722,648.525,1510.4061,2380.705502,63.4436346171808,8.15,63.900000000000006,27.950000000000003
Sao Tome and Principe,STP,2009,67.78411,157.70973,668.4407,1470.7014,2364.63594,62.19567989819185,8,63.449999999999996,28.6
Sao Tome and Principe,STP,2010,75.31421,153.54819,603.4037,1508.554,2340.8201,64.44553342651152,7.75,62.9,29.3
Sao Tome and Principe,STP,2011,71.71306,152.8652,592.5026,1490.6957,2307.7765600000002,64.59445536616421,7.6,62.400000000000006,30.05
Sao Tome and Principe,STP,2012,71.51774,148.91528,579.49164,1529.0016,2328.92626,65.65264114459339,7.45,61.9,30.700000000000003
Sao Tome and Principe,STP,2013,73.238106,148.03616,608.4743,1529.1903,2358.938866,64.82534677098324,7.25,61.349999999999994,31.4
Sao Tome and Principe,STP,2014,75.67579,146.23186,578.8477,1521.1154,2321.87075,65.51249245893639,7.1,60.75,32.1
Saudi Arabia,SAU,1975,52.540245,125.22215,296.2115,1200.1392,1674.1130950000002,71.68805999931564,7.5,50.55,42
Saudi Arabia,SAU,1976,65.515305,134.2146,336.95993,1250.0912,1786.781035,69.9633125443376,7.15,49.65,43.25
Saudi Arabia,SAU,1977,81.88809,146.20184,427.59808,1334.1249,1989.81291,67.04775576111827,6.800000000000001,48.75,44.45
Saudi Arabia,SAU,1978,89.69565,155.52802,511.7822,1442.81,2199.81587,65.58776212483637,6.5,47.95,45.55
Saudi Arabia,SAU,1979,106.73944,171.7545,612.3273,1626.6003,2517.4215400000003,64.61374363230402,6.199999999999999,47.15,46.65
Saudi Arabia,SAU,1980,119.76054,179.29243,626.101,1855.9303,2781.0842700000003,66.73405477209793,5.9,46.35,47.75
Saudi Arabia,SAU,1981,117.43588,177.96054,698.75336,1852.3546,2846.50438,65.07471455216943,5.65,45.6,48.8
Saudi Arabia,SAU,1982,126.88027,178.51018,756.6134,1834.7368,2896.7406499999997,63.337972627960326,5.4,44.95,49.7
Saudi Arabia,SAU,1983,138.66147,183.66779,807.10815,1830.2122,2959.64961,61.83881341278098,5.1,44.35,50.55
Saudi Arabia,SAU,1984,135.07155,174.72147,714.61896,1753.9458,2778.3577800000003,63.12886744197501,4.9,43.8,51.35
Saudi Arabia,SAU,1985,128.22702,190.67232,650.5164,1806.8457,2776.26144,65.08197225114361,4.65,43.3,52.05
Saudi Arabia,SAU,1986,132.53905,169.61696,736.70654,1638.7566,2677.61915,61.20200477353174,4.5,42.75,52.75
Saudi Arabia,SAU,1987,131.15598,169.51292,718.4502,1625.6536,2644.7727,61.466665925582184,4.3,42.3,53.4
Saudi Arabia,SAU,1988,129.29427,195.74858,731.53125,1818.4574,2875.0315,63.24999917392209,4.15,41.8,54.05
Saudi Arabia,SAU,1989,118.96773,193.20522,725.6215,1767.0277,2804.82215,62.99963439749647,4.05,41.35,54.650000000000006
Saudi Arabia,SAU,1990,123.12891,200.24648,790.1109,1789.5614,2903.0476900000003,61.64423017108616,3.9,40.8,55.3
Saudi Arabia,SAU,1991,121.461945,203.07986,754.2823,1800.9618,2879.7859049999997,62.53804482038397,3.8,40.3,55.95
Saudi Arabia,SAU,1992,99.38012,196.32268,689.7867,1791.7194,2777.2089,64.5151108366389,3.65,39.7,56.6
Saudi Arabia,SAU,1993,90.27026,188.46106,699.6841,1749.9913,2728.40672,64.13967855936082,3.55,39.25,57.2
Saudi Arabia,SAU,1994,90.19478,190.09857,638.95233,1758.6196,2677.86528,65.67244488117042,3.5,38.7,57.8
Saudi Arabia,SAU,1995,111.97883,197.3391,659.95953,1831.1763,2800.4537600000003,65.38855688872363,3.4,38.25,58.35
Saudi Arabia,SAU,1996,117.805595,197.81863,654.1357,1858.8171,2828.577025,65.71562603991666,3.3,37.8,58.85
Saudi Arabia,SAU,1997,113.036896,200.98848,667.9253,1863.0536,2845.0042759999997,65.48508962592506,3.25,37.400000000000006,59.400000000000006
Saudi Arabia,SAU,1998,115.81531,193.80414,703.0015,1823.3849,2836.00585,64.29411631855415,3.1500000000000004,36.95,59.949999999999996
Saudi Arabia,SAU,1999,128.05685,191.33817,707.0397,1842.5171,2868.95182,64.2226574582211,3.05,36.55,60.4
Saudi Arabia,SAU,2000,123.708046,189.71309,765.5277,1829.6113,2908.560136,62.90436554343258,3,36.150000000000006,60.849999999999994
Saudi Arabia,SAU,2001,121.04268,191.91261,769.5329,1831.0493,2913.5374899999997,62.84625841557302,2.9,35.8,61.3
Saudi Arabia,SAU,2002,119.160805,196.49184,743.12463,1855.6462,2914.4234749999996,63.67112452660986,2.8499999999999996,35.5,61.7
Saudi Arabia,SAU,2003,125.91335,195.60199,775.3799,1867.3002,2964.19544,62.99517821267548,2.75,35.15,62.15
Saudi Arabia,SAU,2004,127.26597,201.73955,722.30896,1929.8446,2981.15908,64.73470714618826,2.65,34.75,62.6
Saudi Arabia,SAU,2005,137.18436,201.70839,756.0421,1931.905,3026.8398500000003,63.82580829309485,2.55,34.35,63.05
Saudi Arabia,SAU,2006,129.46454,204.7123,769.9801,1939.539,3043.6959399999996,63.72315231987332,2.45,33.95,63.550000000000004
Saudi Arabia,SAU,2007,128.20535,205.75682,733.30316,1922.9231,2990.18843,64.30775668542066,2.4000000000000004,33.55,64.1
Saudi Arabia,SAU,2008,122.96352,194.57372,728.64246,1850.1322,2896.3119,63.878900611498366,2.3,33.05,64.65
Saudi Arabia,SAU,2009,126.737206,185.32681,720.4321,1796.325,2828.821116,63.50083396365598,2.2,32.55,65.15
Saudi Arabia,SAU,2010,156.08,187.24,752.22003,1812.46,2908.00003,62.326684363892525,2.15,32.1,65.75
Saudi Arabia,SAU,2011,160.51994,183.59993,753.74963,1782.1292,2879.9987,61.879514042836206,2.0999999999999996,31.55,66.35
Saudi Arabia,SAU,2012,161.91992,188.71991,874.2596,1803.0991,3027.99853,59.547555328568805,2.05,31,66.94999999999999
Saudi Arabia,SAU,2013,165.99998,190.63998,865.35,1793.97,3015.95996,59.48255360790665,1.9500000000000002,30.5,67.55
Saudi Arabia,SAU,2014,160.03995,204.71994,923.6697,1860.5695,3148.9990900000003,59.08447245692916,1.9000000000000001,30,68.15
Senegal,SEN,1975,61.438145,186.13972,380.2796,1511.992,2139.8494650000002,70.65880216017905,17.700000000000003,69.19999999999999,13.1
Senegal,SEN,1976,63.43897,183.90697,404.26318,1487.9507,2139.55982,69.54471130421584,17.6,69.05,13.3
Senegal,SEN,1977,68.01864,170.64940000000001,368.1232,1398.9614,2005.75264,69.7474540031018,17.6,68.94999999999999,13.55
Senegal,SEN,1978,65.9348,175.87805,353.5768,1432.6993,2028.0889499999998,70.6428236296046,17.5,68.8,13.700000000000001
Senegal,SEN,1979,63.33184,194.71422,371.4214,1504.6674,2134.13486,70.5047946220231,17.450000000000003,68.65,13.899999999999999
Senegal,SEN,1980,60.37774,192.7323,429.95706,1447.3378,2130.4049,67.9372170050867,17.450000000000003,68.5,14.05
Senegal,SEN,1981,63.1867,206.57942,617.0973,1487.0394,2373.90282,62.64112361600379,17.35,68.4,14.25
Senegal,SEN,1982,61.73766,200.42201,572.48456,1487.8677,2322.51193,64.0628657610383,17.25,68.25,14.5
Senegal,SEN,1983,67.11472,180.79323,476.71884,1434.5968,2159.22359,66.4404004589446,17.15,68.1,14.7
Senegal,SEN,1984,65.909065,189.76926,528.8287,1488.6271,2273.134125,65.48786908911501,17.1,67.9,15
Senegal,SEN,1985,62.3194,217.99944,580.9566,1530.992,2392.26744,63.99752696546336,17,67.75,15.25
Senegal,SEN,1986,68.013176,209.26218,522.4729,1497.0317,2296.779956,65.17958745195529,16.9,67.6,15.5
Senegal,SEN,1987,71.61224,190.02808,427.38483,1395.5372,2084.56235,66.94629210778943,16.799999999999997,67.44999999999999,15.75
Senegal,SEN,1988,74.336429999999993,193.3462,431.54443,1391.4851,2090.71216,66.55555588292938,16.7,67.2,16.05
Senegal,SEN,1989,71.87655,193.93933,389.53033,1438.0684,2093.41461,68.69486785515461,16.6,67.05000000000001,16.35
Senegal,SEN,1990,72.188614,193.59311,422.5726,1542.1141,2230.468424,69.13857570933271,16.55,66.85,16.65
Senegal,SEN,1991,69.88126,182.25897,554.1828,1432.4359,2238.75893,63.983481240653276,16.4,66.65,16.95
Senegal,SEN,1992,83.091446,164.37917,571.1485,1293.7394,2112.3585160000002,61.24620371970985,16.3,66.45,17.25
Senegal,SEN,1993,83.8716,173.8517,641.7262,1337.9971,2237.4466,59.80018025905065,16.15,66.3,17.55
Senegal,SEN,1994,70.530945,166.59966,587.5599,1339.3328,2164.0233049999997,61.890867667896956,16.05,66.05000000000001,17.9
Senegal,SEN,1995,68.382576,172.65186,567.84985,1378.0663,2186.950586,63.013142995632364,15.9,65.9,18.200000000000003
Senegal,SEN,1996,68.98521,164.90134,538.89136,1357.1909,2129.9688100000003,63.718815675991046,15.75,65.65,18.6
Senegal,SEN,1997,71.31514,161.54234,579.2381,1328.1685,2140.26408,62.056290735860976,15.6,65.4,18.950000000000003
Senegal,SEN,1998,68.523094,165.10419,583.8655,1318.3196,2135.812384,61.72450398152576,15.45,65.15,19.35
Senegal,SEN,1999,66.93726,176.49681,573.66534,1368.7739,2185.87331,62.61908655630184,15.3,64.9,19.8
Senegal,SEN,2000,71.544106,177.80336,569.6293,1380.1915,2199.1682659999997,62.75970426357544,15.149999999999999,64.65,20.25
Senegal,SEN,2001,69.31974,152.24277,602.5258,1389.5002,2213.58851,62.77138653922629,14.95,64.35,20.7
Senegal,SEN,2002,63.92625,148.50812,594.8081,1380.7825,2188.02497,63.10634105789021,14.850000000000001,64,21.15
Senegal,SEN,2003,68.537796,157.69832,584.24896,1463.5376,2274.022676,64.35897123833254,14.7,63.7,21.6
Senegal,SEN,2004,68.56346,164.39648,586.9004,1484.6838,2304.54414,64.42418586089656,14.5,63.349999999999994,22.15
Senegal,SEN,2005,68.64854,165.68497,588.25757,1474.9373,2297.5283799999997,64.196695581188,14.35,63,22.65
Senegal,SEN,2006,65.07564,174.00124,580.68286,1555.8302,2375.58994,65.49237197055989,14.2,62.65,23.2
Senegal,SEN,2007,63.952473,175.8796,570.7542,1600.5002,2411.086473,66.38087094439935,14.05,62.25,23.7
Senegal,SEN,2008,69.766716,179.73589,668.53577,1596.1611,2514.199476,63.48585763526745,13.9,61.849999999999994,24.200000000000003
Senegal,SEN,2009,72.24994,180.08812,682.7619,1589.5192,2524.61916,62.96075167234332,13.75,61.55,24.75
Senegal,SEN,2010,72.59995,180.6399,684.17957,1538.5791,2475.99852,62.13974231293159,13.6,61.15,25.25
Senegal,SEN,2011,69.840004,170.08003,732.8701,1488.2101,2461.000234,60.471757760913725,13.4,60.8,25.8
Senegal,SEN,2012,70.559944,175.87987,676.70953,1570.8488,2493.998144,62.98516315174931,13.3,60.400000000000006,26.299999999999997
Senegal,SEN,2013,68.16,173.39998,688.31995,1520.1199,2449.9998299999997,62.045714509294484,13.1,60,26.85
Senegal,SEN,2014,64.67998,175.79994,638.6398,1595.8796,2474.99932,64.48000155410143,12.95,59.65,27.4
Serbia,SRB,2006,176.80151,218.6168,977.1532,2116.2644,3488.83591,60.65818096902127,2.15,48.45,49.35
